id,state,state_abb,state_id,county,county_id,operator,ref,name,sqft,lon,lat,type
1317733642,Virginia,VA,51,Loudoun County,107,Digital Realty,IAD44,Digital Realty Northern Virginia IAD44,399539.0,-77.49147452866764,38.960865954012824,building
1318322071,Iowa,IA,19,Warren County,181,Microsoft,,Microsoft,247197.0,-93.7870553983035,41.495806196091706,building
1318322073,Iowa,IA,19,Warren County,181,Microsoft,,Microsoft,247201.0,-93.7870205983035,41.494749896092024,building
1318322780,Iowa,IA,19,Dallas County,049,Apple,,Apple,313804.0,-93.92440196315309,41.616851127761585,building
1318653348,Texas,TX,48,Ellis County,139,,,Compass Data Center,254514.0,-96.80202396857102,32.541593229464574,building
1318653349,Texas,TX,48,Ellis County,139,,,Compass Data Center,254510.0,-96.80203466857091,32.54294082946421,building
1318653350,Texas,TX,48,Ellis County,139,,,Compass Data Center,254507.0,-96.80205486857072,32.544194729463875,building
1319637945,Virginia,VA,51,Loudoun County,107,,,,172204.0,-77.5495090011084,38.949861810264096,building
1319724559,Ohio,OH,39,Delaware County,041,,,,307645.0,-83.04586008454727,40.22452425388648,building
1320038649,South Carolina,SC,45,Horry County,051,,,DC BLOX Myrtle Beach Cable Landing Station,91946.0,-78.94369603285817,33.674583221801456,building
1320683840,Nevada,NV,32,Storey County,029,,,,390893.0,-119.48330528884722,39.51151960465572,building
1333205262,Virginia,VA,51,Loudoun County,107,,,,200169.0,-77.54975704380365,39.0584272490765,building
1340746574,New Mexico,NM,35,Valencia County,061,Meta,5,Meta,588460.0,-106.7820390706165,34.825915697722905,building
1343100173,Minnesota,MN,27,Hennepin County,053,,MSP3,DataBank,114648.0,-93.38712828955705,45.14371136905177,building
1343760339,Washington,WA,53,Grant County,025,,,Vantage WA13,252025.0,-119.81362252658953,47.25252755404146,building
1343769701,Virginia,VA,51,Loudoun County,107,,,QTS Ashburn-Shellhorn,829536.0,-77.47494238152574,38.99853677354995,campus
1343774537,Virginia,VA,51,Loudoun County,107,,,CloudHQ Ashburn Campus,1553192.0,-77.46211284959408,39.01071824022996,campus
1344366214,Texas,TX,48,Bexar County,029,CyrusOne,,CyrusOne SAT10 & SAT11,934177.0,-98.78780547219755,29.418348645320783,campus
1344369104,Texas,TX,48,Bexar County,029,,,Amazon,104910.0,-98.63871379564972,29.450736236167312,building
1344369111,Texas,TX,48,Bexar County,029,,,,64212.0,-98.78880785276398,29.418453842928603,building
1344376231,California,CA,06,Santa Clara County,085,Digital Realty,,Digital Realty 1500 Space Park,32249.0,-121.95626909177358,37.37575523104788,building
1344376232,California,CA,06,Santa Clara County,085,,,NTT Silicon Valley data center campus,143246.0,-121.95536447297923,37.36897448736602,campus
1344897823,Virginia,VA,51,Prince William County,153,,,Corscale,222107.0,-77.58239818378466,38.80241722370315,building
1344901575,Virginia,VA,51,Loudoun County,107,,,Vantage VA2,187488.0,-77.43025351560732,38.997958810114476,building
1346610234,Ohio,OH,39,Butler County,017,CyrusOne,CIN4,CyrusOne Cincinnati-Hamilton CIN4,1543625.0,-84.5661312857646,39.38523874936671,campus
0254756938,Nevada,NV,32,Clark County,003,,,CenturyLink,49212.0,-115.08338594607392,36.143716212884904,campus
0509611414,Texas,TX,48,Bexar County,029,National Security Agency,,Texas Cryptologic Center,465165.0,-98.64068795395536,29.447408414068715,campus
0680666647,Washington,WA,53,Pierce County,053,,,Centeris,1767270.0,-122.27978751269633,47.159619063891796,campus
0685011021,Arizona,AZ,04,Maricopa County,013,Iron Mountain,AZP-2,Iron Mountain AZP-2,463636.0,-111.97730491362319,33.45214088175117,campus
0713411278,Texas,TX,48,Travis County,453,,,,505061.0,-97.70066952274375,30.20713756172527,campus
0713411279,Texas,TX,48,Travis County,453,,,,249430.0,-97.69793314800336,30.205950600248734,campus
0714139868,New Jersey,NJ,34,Hudson County,017,CoreSite,NY2,CoreSite Secaucus NY2,438062.0,-74.06526820534951,40.78433424839382,campus
0813688320,Washington,WA,53,Douglas County,017,Actapio,,Actapio,375658.0,-120.21413262832836,47.4074319006629,campus
0897226569,Virginia,VA,51,Loudoun County,107,Microsoft,,Microsoft Data Center,1575278.0,-77.5594854254625,38.949312045394976,campus
0930540164,California,CA,06,San Diego County,073,,,,13597.0,-117.23884634999425,33.15360010009989,campus
0936368014,New Jersey,NJ,34,Somerset County,035,,,,284322.0,-74.54801971324709,40.524214419512596,campus
0989352911,New Jersey,NJ,34,Somerset County,035,,,,259234.0,-74.53843497464507,40.54333908096922,campus
1012918195,Georgia,GA,13,Fulton County,121,,,,174649.0,-84.27398204266025,34.06098518875687,campus
1052182309,Arizona,AZ,04,Maricopa County,013,,,,365629.0,-112.07061506346676,33.49340636611736,campus
1092757323,Nebraska,NE,31,Buffalo County,019,,,Compute North,356125.0,-99.03832882211479,40.72592346991134,campus
1226436457,Iowa,IA,19,Pottawattamie County,155,CyrusOne,OCB1,CyrusOne OCB1 Council Bluffs,382799.0,-95.87801936248775,41.2122139766782,campus
1317915930,Virginia,VA,51,Loudoun County,107,Centersquare,IAD4,Centersquare Ashburn IAD4 Data Center,287687.0,-77.45319381679393,39.02194771328794,campus
1339825480,Nebraska,NE,31,Douglas County,055,,,,21448981.0,-96.09132616357905,41.3425757499019,campus
1356594646,Arizona,AZ,04,Maricopa County,013,NTT,,NTT PH1 Datacenter,3405106.0,-111.61239432098253,33.353834421661574,campus
1357825755,Arizona,AZ,04,Maricopa County,013,Iron Mountain,AZP-1,Iron Mountain AZP-1,1290579.0,-111.97645506133327,33.45448755055384,campus
0751881301,District of Columbia,DC,11,District of Columbia,001,,,CoreSite DC1,,-77.0291491,38.902887900000046,point
1825907839,New Mexico,NM,35,Bernalillo County,001,,,Southwest Cyberport,,-106.5893487,35.10329250000003,point
2590601520,Oregon,OR,41,Josephine County,033,,,FCR,,-123.3286299,42.43788240000002,point
2607827436,California,CA,06,San Diego County,073,,,SDSU Computer Room,,-117.070888,32.77502519999998,point
3406467087,Florida,FL,12,Miami-Dade County,086,,,NocRoom Miami IT Services,,-80.3177484,25.791545299999996,point
3406476814,Florida,FL,12,Miami-Dade County,086,,,NocRoom Miami IT Services,,-80.42343460000001,25.646561700000035,point
3468203102,Louisiana,LA,22,East Baton Rouge Parish,033,,,Center for Computation & Technology (CCT),,-91.1725454,30.407445999999975,point
3732415309,Oregon,OR,41,Multnomah County,051,Alco Properties,,The Pittock Internet Exchange,,-122.68056199999998,45.52142480000003,point
4879481820,Georgia,GA,13,Fulton County,121,Google,,Google Fiber,,-84.3668585,33.77156769999996,point
5146323411,California,CA,06,Alameda County,001,,,Open Computing Facility,,-122.25982310000002,37.86985210000004,point
5225685660,Virginia,VA,51,Lynchburg city,680,,,Lumos Networks,,-79.1427063,37.41568800000001,point
6401035673,Oklahoma,OK,40,Oklahoma County,109,,,Rack59 Data Center,,-97.6497453,35.46720489999999,point
6625492701,New Mexico,NM,35,Bernalillo County,001,Oso Grande,OSO,Oso Grande,,-106.6536712,35.092501500000004,point
6685432442,Nevada,NV,32,Storey County,029,Switch,,Switch Tahoe Reno - The Citadel Campus,,-119.4795921,39.51409629999995,point
6793837329,West Virginia,WV,54,Morgan County,065,,,Morgan Wireless,,-78.2253196,39.63098510000001,point
6808047613,Oklahoma,OK,40,Bryan County,013,Choctaw Nation of oklahoma,,Choctaw Nation of Oklahoma Data Center,,-96.4028494,33.971688000000036,point
6856057098,Texas,TX,48,Dallas County,113,,,VIRTBIZ,,-96.7828145,32.7825463,point
7171975407,Maine,ME,23,Cumberland County,005,FirstLight,,FirstLight Data Center,,-70.26137850000002,43.657838799999986,point
7264976228,Indiana,IN,18,Tippecanoe County,157,,,Learning GIS!,,-86.9141546,40.42179,point
7264976991,Indiana,IN,18,Tippecanoe County,157,,,Agricultural and Biological Engineering,,-86.9165454,40.4218543,point
7324132050,North Carolina,NC,37,Durham County,063,,,Windstream Communications,,-78.851552,35.88139699999996,point
7324132051,North Carolina,NC,37,Durham County,063,,,Level 3 Communications,,-78.8515726,35.88136400000003,point
7557854384,Arizona,AZ,04,Maricopa County,013,,,OptimumHQ,,-111.7526684,33.38041490000004,point
7557868585,Arizona,AZ,04,Maricopa County,013,,,The Chatfield Group,,-111.7528888,33.38060100000002,point
7578821329,Arizona,AZ,04,Maricopa County,013,,,All About Serving Process Server,,-111.809686,33.31991570000004,point
7737996606,Arizona,AZ,04,Maricopa County,013,,,Emailage,,-111.8405386,33.30296499999996,point
7821940847,Arizona,AZ,04,Maricopa County,013,,,Alliance Technology,,-111.728405,33.37998619999999,point
7985753364,Virginia,VA,51,Fairfax County,059,Digital Realty,,8100 Boone Boulevard,,-77.2258825,38.91372360000001,point
8017899486,Florida,FL,12,Alachua County,001,University of Florida,Version 3.0,HiPerGator,,-82.2997617,29.672818699999958,point
8109664813,Georgia,GA,13,Fulton County,121,Digital Realty,ATL13,Atlanta ATL13,,-84.3914814,33.75551859999999,point
8165754026,Wisconsin,WI,55,Milwaukee County,079,,,Data Holdings Data Center,,-87.9539794,43.04394079999997,point
8238715059,California,CA,06,Santa Clara County,085,"Stack Infrastructure, Incorporated",,STACK Infrastructure,,-121.891051,37.402744900000016,point
8238715061,California,CA,06,Santa Clara County,085,"Stack Infrastructure, Incorporated",,STACK Infrastructure,,-121.891057,37.4026341,point
8477460442,California,CA,06,San Luis Obispo County,079,,,Digital West Data Center,,-120.64151280000002,35.25531619999996,point
8641856300,Michigan,MI,26,Macomb County,099,Dennis Sampier,,Chick-fil-A Hiring Center,,-82.9883939,42.627942400000016,point
8767284091,Connecticut,CT,09,Capitol Planning Region,110,,,Ergonomic Group,,-72.5898636,41.7070776,point
8897151054,California,CA,06,Santa Clara County,085,CoreSite,SV1,San Jose Colocation Center,,-121.891646,37.3341181,point
9092482804,Virginia,VA,51,Loudoun County,107,Amazon Web Serivces,IAD-69,Amazon IAD-69,,-77.4146998,39.02548510000001,point
9190480200,Texas,TX,48,Montgomery County,339,,,Stream Data Centers Houston,,-95.4860464,30.178136500000004,point
9669340912,Maryland,MD,24,Baltimore city,510,Crown Castle Fiber,Baltimore,Crown Castle Baltimore,,-76.6064893,39.28770169999999,point
9669405859,Maryland,MD,24,Baltimore city,510,AiNET,BW1,AiNET One Market Center,,-76.6203737,39.29175829999999,point
9669639033,Virginia,VA,51,Fairfax County,059,Lumen Technologies,,Lumen McLean,,-77.2115713,38.920853800000025,point
9721703993,Wisconsin,WI,55,Milwaukee County,079,,,TierPoint Milwaukee,,-87.9610618,43.00937789999995,point
9736262934,New York,NY,36,Erie County,029,,,Frontier Science,,-78.8123836,42.990201099999986,point
9808044830,New Mexico,NM,35,Bernalillo County,001,,,505 Marquette,,-106.65264560000001,35.088628899999954,point
9808044840,New Mexico,NM,35,Bernalillo County,001,bigbyte.cc,,123 Central,,-106.6489853,35.08444940000002,point
9861806598,Missouri,MO,29,Jackson County,095,,,,,-94.57882090000001,39.101181600000075,point
9922928085,Missouri,MO,29,Jackson County,095,,,Netrality Data Centers,,-94.5811452,39.10090709999998,point
10014176940,Puerto Rico,PR,72,Guaynabo Municipio,061,Microsoft,,Microsoft,,-66.10898950000002,18.417435900000033,point
10537283366,Illinois,IL,17,Cook County,031,,,Netrality,,-87.63344,41.872881100000015,point
10567817971,North Carolina,NC,37,Durham County,063,Duke Libraries,,Brandaleone Lab for Data and Visualization,,-78.9385323,36.00309929999997,point
10648552506,Tennessee,TN,47,Roane County,145,Oak Ridge National Laboratory,,Frontier (supercomputer),,-84.310567,35.929513299999996,point
10780794741,California,CA,06,San Francisco County,075,Ntirety,,,,-122.3940005,37.7796531,point
10796113031,Arizona,AZ,04,Maricopa County,013,,,VaultLogix,,-111.9017033,33.627366999999964,point
10796113033,Arizona,AZ,04,Maricopa County,013,,,Profit Finder Pro Software,,-111.9020476,33.627247700000005,point
10798644674,Arizona,AZ,04,Maricopa County,013,,,DataPro USA Web Development,,-111.9139825,33.61166239999997,point
10880725408,California,CA,06,Contra Costa County,013,,,e360,,-122.0437382,37.9710809,point
10910879064,Illinois,IL,17,Cook County,031,Digital Realty,ORD10,Digital Realty ORD10,,-87.6183067,41.853350700000014,point
10910879065,Illinois,IL,17,Cook County,031,Centersquare,ORD1,Centersquare Chicago Data Center - ORD1,,-87.6186071,41.85338270000003,point
10938672218,Arizona,AZ,04,Maricopa County,013,,,K-Motion Interactive,,-111.8843457,33.63448429999997,point
10945121336,Illinois,IL,17,Cook County,031,,,West Monroe,,-87.6359383,41.8805271,point
11018926315,Arizona,AZ,04,Maricopa County,013,,,Iron Mountain Data Centers AZS-1,,-111.8960985,33.64466630000003,point
11098469355,Illinois,IL,17,Cook County,031,,,CoreSite,,-87.6316264,41.87615220000002,point
11113161710,Arizona,AZ,04,Maricopa County,013,,,Accelera Data Systems,,-112.1117142,33.664745499999945,point
11167641842,Maryland,MD,24,Baltimore County,005,Expedient,,Expedient Owings Mills,,-76.8115503,39.42731779999995,point
11168593074,Maryland,MD,24,Baltimore city,510,Lumen Technologies,,Lumen Baltimore,,-76.6204024,39.29175920000005,point
11168593094,Maryland,MD,24,Baltimore city,510,Expedient,,Expedient Tidepoint,,-76.5916709,39.27465540000001,point
11220746125,Nevada,NV,32,Clark County,003,Fiberhub,,Fiberhub LAS1,,-115.1385274,36.06691269999997,point
11400893880,Colorado,CO,08,Arapahoe County,005,Flexential,,Flexential - Denver - Centennial Data Center,,-104.8431597,39.593873300000006,point
11526819452,Oregon,OR,41,Lane County,039,,,EarthClick.net LLC,,-123.06048040000002,43.79775969999998,point
11666916913,Arizona,AZ,04,Maricopa County,013,EdgeConneX,,EdgeConneX Data Center,,-111.9700762,33.395585499999996,point
11815482844,Michigan,MI,26,Monroe County,115,,,,,-83.6276287,41.807281700000004,point
11924506303,California,CA,06,Riverside County,065,,,IT,,-117.5030207,33.910289899999995,point
11938614120,Arizona,AZ,04,Maricopa County,013,,,"Alembic Computer Services, Inc.",,-111.9773353,33.40513069999998,point
11938631189,Arizona,AZ,04,Maricopa County,013,,,J-Curve Technologies,,-111.9711539,33.413185599999956,point
12112201416,Ohio,OH,39,Butler County,017,Flexential,,Flexential Cincinnati,,-84.44946380000002,39.315931300000024,point
12112236372,Colorado,CO,08,Denver County,031,Flexential,,Flexential Denver - Downtown,,-104.9941589,39.74597020000002,point
12112238944,Texas,TX,48,Dallas County,113,Flexential,,Flexential Dallas - Downtown Dallas,,-96.8193707,32.800410099999986,point
12112253571,Nevada,NV,32,Clark County,003,Flexential,,Flexential Las Vegas - Downtown,,-115.1430904,36.168611800000036,point
12112266917,Florida,FL,12,Duval County,031,Flexential,,Flexential Jacksonville,,-81.5817226,30.245748200000023,point
12112270180,Colorado,CO,08,Arapahoe County,005,Flexential,,Flexential - Denver - Aurora,,-104.8488321,39.661048800000025,point
12112295055,Tennessee,TN,47,Williamson County,187,Flexential,,Flexential Nashville - Brentwood,,-86.8084949,35.97272939999995,point
12112361725,North Carolina,NC,37,Wake County,183,Flexential,,Flexential Raleigh,,-78.8291431,35.850528100000005,point
12112380995,Florida,FL,12,Hillsborough County,057,Flexential,,Flexential Tampa - West,,-82.5399781,28.037299100000027,point
12112382397,Utah,UT,49,Utah County,049,Flexential,,Flexential Salt Lake City - Lindon,,-111.7278754,40.33264800000004,point
12221811811,New York,NY,36,New York County,061,Digital Realty,JFK13,Digital Realty New York JFK13,,-74.00445830000001,40.71992800000001,point
12221880448,New York,NY,36,New York County,061,Digital Realty,JFK12,Digital Realty New York JFK12,,-74.0084414,40.717676600000004,point
12331366645,Georgia,GA,13,Fulton County,121,CoreSite,AT1,CoreSite AT1,,-84.3911712,33.7559857,point
12387534800,New Mexico,NM,35,Bernalillo County,001,UNM,UNM,UNM Data Center,,-106.6153476,35.08673849999998,point
12437277166,California,CA,06,Santa Clara County,085,Prime,,Prime Santa Clara,,-121.96286529999999,37.3666621,point
12452254071,New Jersey,NJ,34,Middlesex County,023,,,Open Data Centers Piscataway,,-74.4568563,40.55035010000003,point
12471740457,New Jersey,NJ,34,Hudson County,017,H5,,H5 Secaucus,,-74.0750122,40.785394800000006,point
12550746951,California,CA,06,Santa Clara County,085,,,"Forescout Technologies, Inc.",,-121.9474176,37.32286750000002,point
